,critic,actor,cum_rewards,tau,theta
261,101.77405645370483,145.00271495819092,-265.5591649461291,0.05,1.0
262,89.78100448131562,145.28341232299806,-1410.0574678578146,0.05,1.0
263,84.20336894989013,144.24392387390137,-140.33581763133958,0.05,1.0
264,94.36360361099243,141.20240356445314,-134.97001925594267,0.05,1.0
265,81.19368135452271,141.17557346343995,-12.381574821410574,0.05,1.0
266,93.69396298408509,138.81807853698731,-262.2164478857919,0.05,1.0
267,93.30724223613738,137.87903923034668,-11.886693641377185,0.05,1.0
268,88.76278931617736,136.50084926605226,-12.399882866210534,0.05,1.0
269,79.73769205570221,136.53499000549317,-1400.4486852331434,0.05,1.0
270,82.2083435678482,135.5476201248169,-383.63542784411953,0.05,1.0
271,78.70784049510956,134.4419218826294,-12.161395589831287,0.05,1.0
272,81.20628759860992,135.39136348724367,-381.3288912759197,0.05,1.0
273,80.20686856746674,134.71512638092042,-276.53702026956466,0.05,1.0
274,82.7298991060257,134.58154823303224,-136.9316698251909,0.05,1.0
275,65.46119254589081,131.24104263305665,-127.94491028381827,0.05,1.0
276,97.96842402935027,129.86479930877687,-417.71941132104905,0.05,1.0
277,83.70032338142396,129.80865970611572,-269.501232420068,0.05,1.0
278,100.01128161430358,128.42605003356934,-136.2066134793047,0.05,1.0
279,76.91449172496796,127.18220867156982,-10.878199140135008,0.05,1.0
280,84.03817230701446,126.07780986785889,-249.74699068845914,0.05,1.0
281,76.85420153617859,123.76464492797851,-131.78454976607196,0.05,1.0
282,83.6458884191513,123.39393466949463,-266.12569103419344,0.05,1.0
283,67.564496717453,123.74914291381836,-127.35906906735214,0.05,1.0
284,83.57108361244201,123.59284320831298,-10.338866610788273,0.05,1.0
285,69.16197066783906,121.4450666809082,-1348.8981093188622,0.05,1.0
286,81.5454614162445,121.90912223815918,-443.71709850299715,0.05,1.0
287,83.1397750902176,120.3172456741333,-134.17729734453465,0.05,1.0
288,74.88918407440185,119.105287399292,-252.29241403799128,0.05,1.0
289,70.79694382190705,118.36997669219971,-262.12966164008196,0.05,1.0
290,93.99966716766357,118.18391368865967,-135.6167820261157,0.05,1.0
291,80.56614018440247,116.98788803100587,-8.221922982463088,0.05,1.0
292,100.20215847492219,113.35934661865234,-237.53581024856243,0.05,1.0
293,50.707072792053225,112.90849937438965,-256.80599541203475,0.05,1.0
294,84.53071572303772,114.3505012512207,-7.206772182273095,0.05,1.0
295,67.01656446933747,111.26212184906007,-126.04993221217946,0.05,1.0
296,75.1209114599228,111.6391268157959,-139.58430263905294,0.05,1.0
297,72.8796870803833,111.68909656524659,-454.78168708446015,0.05,1.0
298,77.35977417469024,109.3528678894043,-136.6682278283755,0.05,1.0
299,74.4651321554184,107.55582649230956,-6.616462409137476,0.05,1.0
300,73.82843431949615,105.07262062072753,-268.40771782060904,0.05,1.0
301,59.140117087364196,104.66555541992187,-248.9996473460533,0.05,1.0
302,78.67841563224792,104.87142650604248,-951.0708859406061,0.05,1.0
303,65.08832198143006,103.90374397277832,-128.8389710280456,0.05,1.0
304,65.90761551856994,103.28219352722168,-547.3012507579967,0.05,1.0
305,90.12507427215576,101.79333843231201,-6.6497828166307364,0.05,1.0
306,81.14245230674743,100.48530632019043,-133.42906648082186,0.05,1.0
307,68.18546442985534,98.65918125152588,-247.1509363177335,0.05,1.0
308,77.00356488704682,98.1315661239624,-123.90273044735856,0.05,1.0
309,65.18494458675384,95.86467353820801,-124.526911561034,0.05,1.0
310,85.32856009483338,96.09595653533935,-812.6608233403151,0.05,1.0
311,62.67800887107849,95.29823047637939,-125.29098777676987,0.05,1.0
312,79.35089821815491,93.96976377487182,-7.545971601182488,0.05,1.0
313,82.63348587989807,95.41386123657226,-134.702047661911,0.05,1.0
314,80.61378198146821,92.79387870788574,-256.4052895361041,0.05,1.0
315,65.86509416103362,92.95404415130615,-983.8811065478599,0.05,1.0
316,75.22366093635559,91.50708805084228,-255.92984723745047,0.05,1.0
