,critic,actor,tau,theta
496,313.97824029922486,325.9785914611816,0.05,1.0
497,364.0755474090576,324.6421493530273,0.05,1.0
498,305.72599341392515,327.00389678955077,0.05,1.0
499,304.9973218870163,325.8574501037598,0.05,1.0
500,340.18175199985507,326.2710757446289,0.05,1.0
501,358.1475060749054,326.06213607788084,0.05,1.0
502,301.0211227941513,327.88720108032226,0.05,1.0
503,370.3987506389618,326.99863174438474,0.05,1.0
504,308.7931003141403,326.45917846679686,0.05,1.0
505,295.0768465042114,326.54119400024416,0.05,1.0
506,333.0180547904968,326.54129653930664,0.05,1.0
507,368.9711088037491,324.85852951049804,0.05,1.0
508,315.54912707805636,325.8217213439941,0.05,1.0
509,322.17111519336703,324.4799531555176,0.05,1.0
510,386.4082727909088,323.3566018676758,0.05,1.0
511,372.1945118093491,324.37241592407224,0.05,1.0
512,336.2324619579315,321.4659371948242,0.05,1.0
513,380.1565475749969,323.25038360595704,0.05,1.0
514,325.38163568019866,324.92003143310546,0.05,1.0
515,347.9376348876953,321.9324366760254,0.05,1.0
516,327.4021633863449,325.2989343261719,0.05,1.0
517,346.6385589694977,322.4193154907227,0.05,1.0
518,351.51937586307525,323.45529602050783,0.05,1.0
519,372.5059936475754,321.4196882629395,0.05,1.0
520,370.78909080028535,319.17400451660154,0.05,1.0
521,319.7244157218933,320.0188798522949,0.05,1.0
522,353.71806594371793,323.5781188964844,0.05,1.0
523,331.29277409553526,318.702752532959,0.05,1.0
524,290.4211728239059,318.69739318847655,0.05,1.0
525,386.0787459850311,321.077647857666,0.05,1.0
526,320.9014505958557,317.7443179321289,0.05,1.0
527,352.6448462295532,318.1901107788086,0.05,1.0
528,347.76539278030396,316.11259719848636,0.05,1.0
529,317.9428366804123,316.35744720458985,0.05,1.0
530,355.6536623907089,316.9540576171875,0.05,1.0
531,330.11475632667543,316.3661399841309,0.05,1.0
532,343.7280685997009,316.2641130065918,0.05,1.0
533,365.1586762428284,316.65905166625976,0.05,1.0
534,355.45242857933044,315.49328765869143,0.05,1.0
535,338.6330644607544,316.2634748840332,0.05,1.0
536,340.8056328487396,314.3753936767578,0.05,1.0
537,354.7037244939804,313.8310191345215,0.05,1.0
