,critic,actor,tau,theta
492,149.45749044418335,220.40400238037108,0.01,0.75
493,138.90875857830048,220.30267211914062,0.01,0.75
494,119.94536388397216,218.65898811340332,0.01,0.75
495,167.90058215141298,219.29705123901368,0.01,0.75
496,144.53722355365753,217.73707626342772,0.01,0.75
497,146.3228279352188,215.77081497192384,0.01,0.75
498,130.72641198635102,215.7879899597168,0.01,0.75
499,144.24993412971497,214.81365837097167,0.01,0.75
500,141.49575882434846,213.9596787261963,0.01,0.75
501,150.8783202123642,212.97902702331544,0.01,0.75
502,128.20534886837007,212.5198009490967,0.01,0.75
503,158.15241970062254,210.97608673095704,0.01,0.75
504,133.60942722797392,210.75329467773437,0.01,0.75
505,114.8779373407364,208.73494537353517,0.01,0.75
506,140.85781982898712,209.4530322265625,0.01,0.75
507,137.63244408607483,208.5720531463623,0.01,0.75
508,138.46481167316438,207.05825164794922,0.01,0.75
509,134.667174782753,206.15605995178223,0.01,0.75
510,158.25301423549652,204.5972714996338,0.01,0.75
511,147.64234726905823,204.5193521118164,0.01,0.75
512,138.8143682003021,201.29365478515626,0.01,0.75
513,146.00707231521608,201.2865665435791,0.01,0.75
514,108.51318065166474,202.1455115509033,0.01,0.75
515,134.7170119524002,199.10924102783204,0.01,0.75
516,120.84403518676758,199.36644424438475,0.01,0.75
517,116.42007636070251,197.88687423706054,0.01,0.75
518,131.68573464870454,198.7082884979248,0.01,0.75
519,134.75615626335144,196.22374786376952,0.01,0.75
520,129.30103795051573,194.96721168518067,0.01,0.75
521,118.70191518306733,195.7306231689453,0.01,0.75
522,120.02250486373902,195.03268020629883,0.01,0.75
523,114.04951352596282,193.7435464477539,0.01,0.75
524,108.41051706314087,192.52530540466307,0.01,0.75
525,135.09685395717622,193.39920860290528,0.01,0.75
526,113.84098741054535,190.97581550598144,0.01,0.75
527,127.13286518573761,191.09762107849122,0.01,0.75
528,118.87460205554962,188.7285457611084,0.01,0.75
529,102.36322926998139,188.2507183074951,0.01,0.75
530,136.73992797374726,188.2757120513916,0.01,0.75
531,119.47373185634613,187.3402597808838,0.01,0.75
532,124.48668568611146,185.55358993530274,0.01,0.75
533,114.5358821773529,183.8216424560547,0.01,0.75
534,119.50492867946625,183.39694221496583,0.01,0.75
535,128.63629163265227,182.87210006713866,0.01,0.75
536,108.00520933628083,182.3107667541504,0.01,0.75
